CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
19885,MR.,ISAAC,TURNER,1951-09-22,S,M,isaac27@adventure-works.com,"$60,000 ",2,High School,Professional,Y
19887,MRS.,OLIVIA,WALKER,1951-12-18,M,F,olivia22@adventure-works.com,"$60,000 ",2,Partial College,Professional,N
19890,MR.,LEE,ALVAREZ,1952-08-22,S,M,lee2@adventure-works.com,"$70,000 ",2,Partial High School,Skilled Manual,Y
19891,MRS.,JENNIFER,MORGAN,1952-11-16,M,F,jennifer58@adventure-works.com,"$60,000 ",2,High School,Professional,Y
19894,MR.,ELIJAH,SHARMA,1952-07-13,S,M,elijah4@adventure-works.com,"$60,000 ",2,High School,Professional,Y
19897,MRS.,GABRIELLA,NELSON,1953-04-07,S,F,gabriella32@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y
19900,MRS.,ZOE,RICHARDSON,1957-02-08,M,F,zoe8@adventure-works.com,"$120,000 ",2,High School,Professional,Y
19902,MR.,JOHNNY,PAL,1956-09-12,M,M,johnny13@adventure-works.com,"$100,000 ",2,Partial College,Professional,Y
19906,MR.,ARMANDO,MU�OZ,1956-05-03,M,M,armando7@adventure-works.com,"$170,000 ",3,High School,Professional,Y
19908,MRS.,PAMELA,PRASAD,1955-07-08,S,F,pamela12@adventure-works.com,"$100,000 ",2,High School,Professional,Y
19911,MRS.,VALERIE,CHEN,1955-07-19,S,F,valerie3@adventure-works.com,"$130,000 ",3,Partial College,Professional,N
19914,MR.,WILLIE,MA,1944-04-27,M,M,willie14@adventure-works.com,"$80,000 ",5,Bachelors,Management,Y
19918,MRS.,JOY,ALONSO,1944-04-19,M,F,joy9@adventure-works.com,"$170,000 ",4,Bachelors,Management,Y
19919,MRS.,REBEKAH,JOHNSEN,1945-07-21,M,F,rebekah25@adventure-works.com,"$150,000 ",3,Graduate Degree,Management,Y
19921,MRS.,CARA,CAI,1946-02-05,S,F,cara17@adventure-works.com,"$110,000 ",3,Bachelors,Management,Y
19923,MR.,JOE,PRASAD,1954-11-03,M,M,joe12@adventure-works.com,"$100,000 ",3,High School,Professional,Y
19926,MRS.,ALEXANDRIA,DIAZ,1954-05-06,M,F,alexandria22@adventure-works.com,"$130,000 ",3,Partial College,Professional,N
19931,MR.,DARRYL,XU,1953-11-22,M,M,darryl12@adventure-works.com,"$120,000 ",2,Bachelors,Management,N
19932,MR.,JAVIER,SANZ,1952-07-25,S,M,javier13@adventure-works.com,"$80,000 ",4,Partial College,Professional,Y
19933,MRS.,NICHOLE,DENG,1952-02-16,M,F,nichole1@adventure-works.com,"$120,000 ",4,Partial College,Professional,Y
19934,MR.,NEIL,BLANCO,1951-06-27,M,M,neil14@adventure-works.com,"$80,000 ",5,High School,Professional,Y
19939,MR.,ALVIN,WANG,1950-08-05,M,M,alvin2@adventure-works.com,"$160,000 ",2,Partial College,Management,Y
19941,MR.,CEDRIC,LIANG,1949-03-11,S,M,cedric16@adventure-works.com,"$160,000 ",3,High School,Management,N
19944,MR.,JONATHON,SUAREZ,1948-08-10,M,M,jonathon15@adventure-works.com,"$90,000 ",4,Partial High School,Skilled Manual,N
19949,MS.,NI�IA,ANAND,1976-12-26,M,F,ni�ia0@adventure-works.com,"$70,000 ",0,Bachelors,Professional,Y
19951,MR.,ROY,MORENO,1976-07-26,S,M,roy27@adventure-works.com,"$80,000 ",0,Bachelors,Professional,N
19953,MR.,DARRELL,LAL,1974-02-23,S,M,darrell17@adventure-works.com,"$70,000 ",0,Bachelors,Professional,Y
19956,MS.,SUSAN,SHE,1973-12-24,M,F,susan34@adventure-works.com,"$80,000 ",0,Bachelors,Professional,Y
19961,MS.,KRISTIN,SHE,1972-02-05,M,F,kristin2@adventure-works.com,"$80,000 ",0,Bachelors,Professional,N
19963,MR.,GEOFFREY,FERNANDEZ,1973-11-20,M,M,geoffrey13@adventure-works.com,"$120,000 ",0,Partial High School,Professional,Y
19964,MS.,GLORIA,ALONSO,1973-06-11,S,F,gloria8@adventure-works.com,"$120,000 ",0,Partial High School,Professional,Y
19965,MR.,JAY,LOPEZ,1973-11-13,M,M,jay23@adventure-works.com,"$130,000 ",4,High School,Management,Y
19967,MR.,DEVON,DENG,1972-11-01,S,M,devon0@adventure-works.com,"$90,000 ",0,Bachelors,Professional,N
19969,MR.,JAKE,GUO,1971-03-25,S,M,jake15@adventure-works.com,"$80,000 ",0,Bachelors,Professional,Y
19971,MR.,JEFFERY,LU,1971-07-05,S,M,jeffery12@adventure-works.com,"$100,000 ",0,High School,Management,Y
19973,MR.,COLIN,ZHU,1970-10-15,M,M,colin15@adventure-works.com,"$90,000 ",0,Bachelors,Professional,N
19974,MR.,GEORGE,FERNANDEZ,1970-08-13,M,M,george22@adventure-works.com,"$100,000 ",0,High School,Management,Y
19989,MR.,ETHAN,THOMPSON,1971-01-13,M,M,ethan49@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
19995,MRS.,JORDYN,GONZALES,1968-04-09,M,F,jordyn16@adventure-works.com,"$70,000 ",2,Bachelors,Skilled Manual,Y
19998,MRS.,LAURA,LIU,1967-10-05,S,F,laura11@adventure-works.com,"$40,000 ",5,High School,Skilled Manual,Y
20002,MRS.,ELIZABETH,WHITE,1970-05-06,M,F,elizabeth16@adventure-works.com,"$70,000 ",4,Graduate Degree,Professional,Y
20005,MR.,KEVIN,ZHANG,1967-10-16,S,M,kevin26@adventure-works.com,"$50,000 ",2,Bachelors,Skilled Manual,Y
20006,MRS.,GRACE,MORRIS,1967-07-08,S,F,grace27@adventure-works.com,"$50,000 ",2,Bachelors,Skilled Manual,Y
20010,MR.,JACKSON,CARTER,1966-12-16,M,M,jackson40@adventure-works.com,"$70,000 ",4,Graduate Degree,Professional,Y
20012,MRS.,JESSICA,ROBINSON,1966-10-12,M,F,jessica66@adventure-works.com,"$70,000 ",4,Graduate Degree,Professional,Y
20014,MRS.,ANNE,BLANCO,1969-03-07,M,F,anne17@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,N
20015,MRS.,JENNA,KING,1969-11-20,M,F,jenna18@adventure-works.com,"$80,000 ",3,Graduate Degree,Professional,Y
20018,MRS.,LAUREN,GRAY,1965-02-13,M,F,lauren16@adventure-works.com,"$80,000 ",3,Bachelors,Skilled Manual,Y
20019,MRS.,BRITTANY,DIAZ,1965-10-21,M,F,brittany20@adventure-works.com,"$80,000 ",3,Bachelors,Skilled Manual,Y
20020,MRS.,JACQUELINE,FOSTER,1965-04-02,S,F,jacqueline17@adventure-works.com,"$80,000 ",3,Bachelors,Skilled Manual,N
20026,MS.,JASMINE,RICHARDSON,1964-07-24,S,F,jasmine29@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
20027,MRS.,DANIELLE,MURPHY,1964-12-17,M,F,danielle17@adventure-works.com,"$60,000 ",5,Bachelors,Skilled Manual,Y
20031,MR.,DEVIN,JAMES,1964-05-11,S,M,devin61@adventure-works.com,"$60,000 ",4,Bachelors,Skilled Manual,Y
20032,MR.,MARCUS,WALKER,1964-03-11,S,M,marcus24@adventure-works.com,"$60,000 ",4,Bachelors,Skilled Manual,Y
20034,MR.,WYATT,TURNER,1963-04-27,S,M,wyatt43@adventure-works.com,"$70,000 ",4,Bachelors,Professional,Y
20036,MRS.,KATE,TANG,1963-04-07,M,F,kate3@adventure-works.com,"$70,000 ",4,Bachelors,Professional,Y
20039,MRS.,STEPHANIE,EVANS,1963-04-08,S,F,stephanie50@adventure-works.com,"$70,000 ",4,Bachelors,Professional,N
20042,MR.,BRAD,DENG,1974-05-04,M,M,brad2@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
20045,MR.,ANDRES,SHEN,1973-11-03,M,M,andres1@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
20051,MRS.,LINDA,DOMINGUEZ,1972-10-19,S,F,linda28@adventure-works.com,"$40,000 ",1,Partial College,Clerical,N
20056,MR.,JOHNNY,SHE,1971-11-23,S,M,johnny1@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
20061,MS.,SHARON,NATH,1971-09-27,S,F,sharon24@adventure-works.com,"$30,000 ",0,High School,Manual,N
20062,MR.,RUSSELL,CARSON,1971-09-16,S,M,russell17@adventure-works.com,"$30,000 ",0,High School,Manual,N
20063,MRS.,KRISTY,ORTEGA,1970-06-01,S,F,kristy20@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
20065,MR.,GRANT,LAL,1971-11-23,M,M,grant10@adventure-works.com,"$40,000 ",2,Partial College,Clerical,N
20066,MR.,MARCUS,WHITE,1974-08-14,S,M,marcus13@adventure-works.com,"$40,000 ",3,Partial College,Clerical,Y
20070,MR.,RICHARD,MORRIS,1966-04-09,M,M,richard99@adventure-works.com,"$60,000 ",0,Graduate Degree,Skilled Manual,N
20077,MR.,AIDAN,COLEMAN,1953-11-05,M,M,aidan6@adventure-works.com,"$10,000 ",2,High School,Manual,Y
20085,MRS.,JESSICA,MOORE,1954-04-28,M,F,jessica55@adventure-works.com,"$20,000 ",2,Partial High School,Manual,N
20088,MR.,JOSE,LEWIS,1954-01-17,M,M,jose63@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N
20093,MRS.,MEGAN,CLARK,1954-04-13,M,F,megan22@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
20094,MRS.,LINDSEY,CHANDE,1955-12-22,M,F,lindsey16@adventure-works.com,"$30,000 ",1,High School,Clerical,N
20095,MRS.,ANA,FLORES,1955-10-02,M,F,ana11@adventure-works.com,"$30,000 ",1,High School,Clerical,N
20096,MR.,JONATHAN,LAL,1955-05-04,M,M,jonathan27@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,N
20097,MRS.,BRITTANY,GRIFFIN,1955-09-04,M,F,brittany19@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
20098,MRS.,ALEXIS,LEWIS,1956-11-14,M,F,alexis18@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,N
20102,MRS.,ARIANNA,JENKINS,1956-05-03,M,F,arianna7@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,Y
20105,MRS.,ALEXIS,TAYLOR,1957-08-26,M,F,alexis8@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,N
20106,MRS.,AMBER,HALL,1957-09-21,M,F,amber22@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,N
20108,MR.,GLENN,GAO,1958-11-06,M,M,glenn16@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
20111,MRS.,BRITTNEY,ZHU,1958-09-20,M,F,brittney13@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
20118,MS.,JACQUELINE,HENDERSON,1972-08-13,M,F,jacqueline5@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,Y
20123,MR.,AARON,GONZALEZ,1973-04-05,M,M,aaron41@adventure-works.com,"$40,000 ",1,Graduate Degree,Skilled Manual,Y
20124,MRS.,NATALIE,COLEMAN,1973-09-13,M,F,natalie28@adventure-works.com,"$40,000 ",1,Graduate Degree,Skilled Manual,Y
20126,MR.,SETH,CARTER,1971-10-17,M,M,seth37@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
20127,MR.,CARLOS,SANDERS,1971-02-17,M,M,carlos5@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
20131,MRS.,CAROLYN,GUTIERREZ,1964-02-11,M,F,carolyn31@adventure-works.com,"$10,000 ",1,Graduate Degree,Manual,Y
20135,MRS.,GRACE,PRICE,1961-06-05,M,F,grace47@adventure-works.com,"$10,000 ",1,Bachelors,Manual,Y
20138,MRS.,KENDRA,MORENO,1935-06-21,M,F,kendra6@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y
20141,MRS.,ANGELICA,FLORES,1958-12-12,M,F,angelica12@adventure-works.com,"$20,000 ",1,Bachelors,Manual,Y
20142,MRS.,LYDIA,LOPEZ,1956-11-06,M,F,lydia15@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y
20144,MR.,ROGER,LIN,1956-06-23,M,M,roger12@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y
20146,MRS.,MACKENZIE,HALL,1940-04-28,M,F,mackenzie43@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y
20148,MR.,TERRY,NATH,1942-06-20,M,M,terry21@adventure-works.com,"$10,000 ",3,Partial College,Manual,Y
20151,MS.,JAMIE,GUO,1980-10-06,M,F,jamie21@adventure-works.com,"$10,000 ",0,Partial College,Manual,Y
20152,MR.,RAFAEL,SHE,1980-07-08,M,M,rafael23@adventure-works.com,"$10,000 ",0,Partial College,Manual,Y
20153,MS.,DIANE,SANZ,1979-05-25,M,F,diane25@adventure-works.com,"$10,000 ",0,Partial College,Manual,N
20154,MR.,RAUL,LUO,1978-10-03,S,M,raul6@adventure-works.com,"$10,000 ",0,Partial College,Manual,N
20156,MR.,JAY,MADAN,1977-04-19,S,M,jay14@adventure-works.com,"$10,000 ",0,High School,Manual,N
20159,MR.,ERNEST,ZHU,1979-06-04,M,M,ernest14@adventure-works.com,"$20,000 ",0,Bachelors,Clerical,Y
20160,MR.,GEORGE,GARCIA,1978-11-09,S,M,george21@adventure-works.com,"$20,000 ",0,Bachelors,Clerical,Y
20175,MS.,ALISHA,LU,1974-04-03,S,F,alisha11@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
20178,MS.,DEBORAH,ANAND,1980-02-24,S,F,deborah22@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
20179,MS.,DENISE,PATEL,1978-10-03,S,F,denise5@adventure-works.com,"$30,000 ",0,High School,Manual,N
20180,MRS.,AMANDA,SANDERS,1962-07-03,M,F,amanda20@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,Y
20181,MRS.,CATHERINE,BROOKS,1962-03-20,M,F,catherine2@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,Y
20183,MRS.,SOPHIA,ALLEN,1962-11-08,M,F,sophia21@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,Y
20186,MR.,CONNOR,LI,1961-10-06,M,M,connor21@adventure-works.com,"$40,000 ",4,High School,Skilled Manual,Y
20190,MS.,ANGELA,REED,1967-09-26,S,F,angela46@adventure-works.com,"$50,000 ",0,Partial College,Skilled Manual,Y
20191,MR.,CHAD,RAI,1967-03-11,S,M,chad18@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,Y
20192,MS.,AMBER,CAMPBELL,1967-08-19,S,F,amber6@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,N
20196,MR.,CAMERON,PERRY,1960-12-22,M,M,cameron2@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
20198,MRS.,SIERRA,EVANS,1959-09-15,S,F,sierra0@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y
20199,MRS.,HAILEY,COOK,1959-09-27,M,F,hailey4@adventure-works.com,"$70,000 ",1,Graduate Degree,Professional,Y
20201,MRS.,CHLOE,HARRIS,1959-08-18,M,F,chloe24@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
20204,MRS.,RENEE,CARLSON,1959-07-28,M,F,renee16@adventure-works.com,"$80,000 ",2,Graduate Degree,Professional,Y
20207,MR.,ANGEL,BAILEY,1958-04-25,M,M,angel15@adventure-works.com,"$60,000 ",1,Bachelors,Professional,Y
20208,MR.,AUSTIN,HAYES,1958-05-25,M,M,austin19@adventure-works.com,"$60,000 ",1,Bachelors,Professional,Y
20209,MRS.,ANDREA,TURNER,1958-06-09,M,F,andrea30@adventure-works.com,"$60,000 ",1,Bachelors,Professional,Y
20211,MR.,SCOTT,RODGERS,1968-05-15,M,M,scott10@adventure-works.com,"$60,000 ",2,Bachelors,Professional,Y
20213,MRS.,GINA,DOMINGUEZ,1970-02-09,S,F,gina13@adventure-works.com,"$80,000 ",4,Graduate Degree,Management,Y
20221,MRS.,KAYLEE,SANDERS,1969-05-15,M,F,kaylee2@adventure-works.com,"$120,000 ",1,Graduate Degree,Management,N
20222,MRS.,MELISSA,MORGAN,1967-12-16,M,F,melissa35@adventure-works.com,"$70,000 ",5,Bachelors,Professional,N
20223,MR.,TERRANCE,MALHOTRA,1967-10-08,M,M,terrance3@adventure-works.com,"$70,000 ",5,Bachelors,Professional,Y
20226,MS.,VALERIE,SHE,1966-04-08,M,F,valerie25@adventure-works.com,"$90,000 ",0,Bachelors,Professional,Y
20229,MR.,AUSTIN,WALKER,1965-08-27,M,M,austin38@adventure-works.com,"$60,000 ",2,Bachelors,Professional,Y
20230,MR.,GARY,MUNOZ,1965-04-12,M,M,gary18@adventure-works.com,"$60,000 ",3,Bachelors,Professional,Y
20231,MR.,KELVIN,ZHOU,1965-02-09,S,M,kelvin28@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
20233,MRS.,JENNY,RAJE,1964-04-07,S,F,jenny36@adventure-works.com,"$60,000 ",3,Bachelors,Professional,Y
20234,MR.,GERALD,MEHTA,1964-10-20,S,M,gerald1@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y
20236,MR.,CESAR,CHANDRA,1963-03-14,S,M,cesar2@adventure-works.com,"$60,000 ",3,Bachelors,Professional,N
20240,MRS.,BETH,RUBIO,1961-04-01,M,F,beth23@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
20241,MR.,CESAR,MEHTA,1961-08-03,M,M,cesar13@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,N
20246,MS.,MINDY,XU,1966-02-19,M,F,mindy9@adventure-works.com,"$100,000 ",0,Bachelors,Professional,N
20247,MS.,KRISTINA,LOPEZ,1966-07-26,S,F,kristina17@adventure-works.com,"$100,000 ",0,Bachelors,Professional,N
20249,MRS.,TASHA,KUMAR,1960-07-03,S,F,tasha8@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
20250,MR.,CHARLES,GARCIA,1960-06-26,M,M,charles20@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
20252,MR.,DARRELL,RAJE,1960-06-23,M,M,darrell3@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
20254,MRS.,DANA,GUTIERREZ,1965-05-16,S,F,dana3@adventure-works.com,"$80,000 ",5,Bachelors,Professional,Y
20259,null,JENNY,ANDERSEN,1963-09-28,S,NA,jenny35@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
20260,MR.,ETHAN,MARTINEZ,1962-05-18,S,M,ethan31@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
20261,MRS.,MARIAH,RIVERA,1962-03-26,M,F,mariah41@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
20262,MR.,BRETT,PRASAD,1962-06-01,M,M,brett9@adventure-works.com,"$70,000 ",5,Partial College,Skilled Manual,Y
20263,MR.,STEVE,ZHOU,1962-12-16,S,M,steve12@adventure-works.com,"$70,000 ",5,Partial College,Skilled Manual,Y
20264,MR.,JAY,CARLSON,1961-10-27,S,M,jay48@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
20266,MRS.,SUMMER,GONZALEZ,1961-07-27,M,F,summer16@adventure-works.com,"$70,000 ",5,Partial College,Skilled Manual,N
20270,MR.,KEVIN,PHILLIPS,1976-05-04,M,M,kevin43@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,Y
20273,MS.,KATHERINE,MARTIN,1976-10-28,S,F,katherine85@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
20274,MR.,BRENT,WANG,1976-04-21,M,M,brent1@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
20275,MS.,ANGELA,KELLY,1980-01-06,M,F,angela28@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,N
20283,MRS.,KATIE,SHEN,1940-12-08,M,F,katie5@adventure-works.com,"$40,000 ",2,Bachelors,Management,Y
20284,MRS.,DEANNA,ASHE,1943-06-12,S,F,deanna10@adventure-works.com,"$60,000 ",2,Graduate Degree,Management,Y
20285,MR.,AARON,ALEXANDER,1976-10-21,M,M,aaron18@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
20287,MS.,DESTINY,SIMMONS,1976-11-20,S,F,destiny63@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,Y
20288,MR.,JEREMIAH,EDWARDS,1976-01-23,S,M,jeremiah23@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,N
20289,MS.,JADA,RICHARDSON,1976-06-11,S,F,jada4@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,N
20290,MR.,AUSTIN,SIMMONS,1976-12-23,S,M,austin11@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,N
20300,MR.,XAVIER,GARCIA,1968-06-23,S,M,xavier14@adventure-works.com,"$90,000 ",4,Partial College,Skilled Manual,N
20301,MRS.,GLORIA,BRADLEY,1968-10-22,M,F,gloria16@adventure-works.com,"$90,000 ",4,Partial College,Skilled Manual,Y
20307,MS.,NATALIE,BLUE,1979-03-23,S,F,natalie7@adventure-works.com,"$30,000 ",0,Partial College,Skilled Manual,Y
20308,MS.,PIETER,UITTENBOGAARD,1979-10-26,M,F,pieter1@adventure-works.com,"$30,000 ",0,Partial College,Skilled Manual,Y
20310,MR.,TIMOTHY,RAMIREZ,1979-04-04,S,M,timothy8@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,Y
20311,MR.,COLE,BELL,1979-02-11,M,M,cole14@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,N
20313,MR.,OSCAR,BENNETT,1978-11-11,S,M,oscar10@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,N
20315,MR.,DEVIN,RAMIREZ,1978-08-25,S,M,devin74@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,Y
20321,MRS.,COLLEEN,CHEN,1971-10-03,M,F,colleen2@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
20325,MR.,CHARLES,WILLIAMS,1963-01-20,S,M,charles5@adventure-works.com,"$130,000 ",3,Bachelors,Management,N
20326,MRS.,PAIGE,BLUE,1963-08-11,M,F,paige3@adventure-works.com,"$130,000 ",3,Bachelors,Management,Y
20332,MR.,DANNY,NAVARRO,1962-05-02,M,M,danny11@adventure-works.com,"$90,000 ",5,Partial College,Professional,Y
20335,MR.,ADAM,GONZALES,1962-05-05,S,M,adam14@adventure-works.com,"$110,000 ",1,Bachelors,Management,N
20336,MR.,IAN,YOUNG,1962-12-10,M,M,ian24@adventure-works.com,"$110,000 ",1,Bachelors,Management,Y
20337,MR.,XAVIER,HALL,1962-10-07,M,M,xavier21@adventure-works.com,"$120,000 ",1,High School,Professional,Y
20338,MRS.,ANNA,JAMES,1962-01-20,S,F,anna21@adventure-works.com,"$130,000 ",1,Bachelors,Management,N
20340,MRS.,MAKAYLA,KELLY,1962-03-27,M,F,makayla2@adventure-works.com,"$130,000 ",1,Bachelors,Management,Y
20342,MRS.,AIMEE,LU,1961-03-16,M,F,aimee8@adventure-works.com,"$80,000 ",5,Partial College,Professional,Y
20347,MRS.,SAVANNAH,ROBERTS,1961-09-16,M,F,savannah26@adventure-works.com,"$160,000 ",1,Bachelors,Management,Y
20349,MRS.,NICOLE,HARRIS,1955-12-12,M,F,nicole14@adventure-works.com,"$60,000 ",2,High School,Professional,N
20352,MRS.,MELISSA,FOSTER,1955-05-10,M,F,melissa11@adventure-works.com,"$70,000 ",4,High School,Professional,Y
20353,MRS.,ALLISON,PHILLIPS,1954-10-16,S,F,allison28@adventure-works.com,"$80,000 ",2,Partial High School,Skilled Manual,N
20354,MR.,AUSTIN,WILLIAMS,1954-11-02,M,M,austin41@adventure-works.com,"$80,000 ",2,Partial High School,Skilled Manual,N
20359,MRS.,RACHEL,BLUE,1935-03-04,M,F,rachel34@adventure-works.com,"$60,000 ",2,Graduate Degree,Management,Y
20360,MRS.,BRIANNA,RUSSELL,1935-04-23,M,F,brianna65@adventure-works.com,"$120,000 ",1,Graduate Degree,Management,Y
20361,MR.,JONATHON,MORENO,1936-10-03,M,M,jonathon3@adventure-works.com,"$50,000 ",2,Graduate Degree,Management,Y
20362,MR.,SETH,GONZALEZ,1936-12-15,M,M,seth35@adventure-works.com,"$60,000 ",2,Graduate Degree,Management,N
20364,MRS.,ANNA,JACKSON,1936-02-27,M,F,anna49@adventure-works.com,"$130,000 ",2,Graduate Degree,Management,Y
20365,MR.,ISAAC,SCOTT,1960-07-27,M,M,isaac37@adventure-works.com,"$90,000 ",4,High School,Professional,Y
20368,MR.,THOMAS,JACKSON,1954-09-05,S,M,thomas73@adventure-works.com,"$80,000 ",2,Partial High School,Skilled Manual,Y
20372,MRS.,KAITLYN,EDWARDS,1954-10-22,M,F,kaitlyn1@adventure-works.com,"$60,000 ",2,Partial High School,Skilled Manual,N
20374,MR.,FERNANDO,ADAMS,1954-06-15,M,M,fernando31@adventure-works.com,"$60,000 ",2,Partial High School,Skilled Manual,N
20376,MRS.,DESTINY,LEWIS,1953-11-15,S,F,destiny19@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,Y
20378,MR.,NATHAN,JAI,1937-09-25,M,M,nathan29@adventure-works.com,"$60,000 ",3,Graduate Degree,Management,Y
20383,MR.,RICHARD,HERNANDEZ,1939-09-03,S,M,richard20@adventure-works.com,"$60,000 ",3,Graduate Degree,Management,Y
20395,MRS.,KATHERINE,ROGERS,1941-08-14,S,F,katherine5@adventure-works.com,"$50,000 ",4,Bachelors,Management,N
20401,MRS.,HANNAH,JENKINS,1942-04-11,M,F,hannah30@adventure-works.com,"$50,000 ",4,Bachelors,Management,Y
20402,MR.,VINCENT,LIANG,1946-07-15,M,M,vincent16@adventure-works.com,"$20,000 ",4,High School,Skilled Manual,N
20403,MR.,MITCHELL,LAL,1946-02-10,M,M,mitchell8@adventure-works.com,"$20,000 ",4,High School,Skilled Manual,N
20405,MR.,ISAIAH,CAMPBELL,1978-07-03,S,M,isaiah30@adventure-works.com,"$70,000 ",0,Partial College,Skilled Manual,N
20407,MR.,KRISTOPHER,VANCE,1948-11-24,M,M,kristopher4@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,Y
20414,MS.,AMANDA,BAILEY,1976-11-23,M,F,amanda6@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,Y
20418,MR.,JOE,VAZQUEZ,1950-04-13,M,M,joe38@adventure-works.com,"$30,000 ",3,Partial College,Clerical,N
20420,MRS.,EVELYN,MEHTA,1951-02-04,M,F,evelyn15@adventure-works.com,"$30,000 ",3,High School,Skilled Manual,Y
20425,MRS.,SABRINA,TORRES,1952-11-17,M,F,sabrina7@adventure-works.com,"$30,000 ",3,High School,Skilled Manual,Y
20426,MR.,JOHNATHAN,PEREZ,1952-10-04,M,M,johnathan20@adventure-works.com,"$30,000 ",3,High School,Skilled Manual,Y
20427,MR.,MARIO,RAJE,1953-04-07,S,M,mario12@adventure-works.com,"$40,000 ",3,Partial College,Skilled Manual,Y
20431,MR.,COREY,RAJE,1975-12-09,S,M,corey12@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,Y
